collegeid,college name,course,merit number,seat type,percentile
100229310,"Government College of Engineering, Amravati",Electrical Engineering,22693.0,LSTS,84.3283582
100229310,"Government College of Engineering, Amravati",Electrical Engineering,9912.0,TFWS,93.0987166
100237210,"Government College of Engineering, Amravati",Electronics and Telecommunication Engg,28266.0,DEFOPENS,80.1984396
100237210,"Government College of Engineering, Amravati",Electronics and Telecommunication Engg,53649.0,DEFRSCS,57.1344296
100237210,"Government College of Engineering, Amravati",Electronics and Telecommunication Engg,10882.0,EWS,92.4692191
100237210,"Government College of Engineering, Amravati",Electronics and Telecommunication Engg,14870.0,GNT1S,89.7563361
100237210,"Government College of Engineering, Amravati",Electronics and Telecommunication Engg,13855.0,GNT2S,90.4334828
100237210,"Government College of Engineering, Amravati",Electronics and Telecommunication Engg,28497.0,GNT3S,80.0678416
100237210,"Government College of Engineering, Amravati",Electronics and Telecommunication Engg,11529.0,GOBCS,92.0251836
100237210,"Government College of Engineering, Amravati",Electronics and Telecommunication Engg,10626.0,GOPENS,92.6253687
100237210,"Government College of Engineering, Amravati",Electronics and Telecommunication Engg,21248.0,GSCS,85.302024
100237210,"Government College of Engineering, Amravati",Electronics and Telecommunication Engg,56884.0,GSTS,53.3681417
100237210,"Government College of Engineering, Amravati",Electronics and Telecommunication Engg,32694.0,GVJS,76.9393095
100237210,"Government College of Engineering, Amravati",Electronics and Telecommunication Engg,13435.0,LOBCS,90.7071209
100237210,"Government College of Engineering, Amravati",Electronics and Telecommunication Engg,11257.0,LOPENS,92.1824928
100237210,"Government College of Engineering, Amravati",Electronics and Telecommunication Engg,26749.0,LSCS,81.3066034
100237210,"Government College of Engineering, Amravati",Electronics and Telecommunication Engg,50427.0,LSTS,61.013599
100237210,"Government College of Engineering, Amravati",Electronics and Telecommunication Engg,19954.0,LVJS,86.2025102
100237210,"Government College of Engineering, Amravati",Electronics and Telecommunication Engg,9087.0,TFWS,93.6748736
100246610,"Government College of Engineering, Amravati",Instrumentation Engineering,18097.0,EWS,87.5820367
100246610,"Government College of Engineering, Amravati",Instrumentation Engineering,28873.0,GNT3S,79.7814663
100246610,"Government College of Engineering, Amravati",Instrumentation Engineering,22155.0,GOBCS,84.7039355
100246610,"Government College of Engineering, Amravati",Instrumentation Engineering,21366.0,GOPENS,85.2504638
100246610,"Government College of Engineering, Amravati",Instrumentation Engineering,41215.0,GSCS,69.7947431
100246610,"Government College of Engineering, Amravati",Instrumentation Engineering,82782.0,GVJS,13.2928186
100246610,"Government College of Engineering, Amravati",Instrumentation Engineering,28439.0,LNT2S,80.1092735
100246610,"Government College of Engineering, Amravati",Instrumentation Engineering,21611.0,LOBCS,85.0534693
100246610,"Government College of Engineering, Amravati",Instrumentation Engineering,21097.0,LOPENS,85.4489429
100246610,"Government College of Engineering, Amravati",Instrumentation Engineering,44474.0,LSCS,66.7004305
100246610,"Government College of Engineering, Amravati",Instrumentation Engineering,17283.0,TFWS,88.0223538
100261210,"Government College of Engineering, Amravati",Mechanical Engineering,9353.0,DEFOPENS,93.4933615
100261210,"Government College of Engineering, Amravati",Mechanical Engineering,14806.0,DEFROBCS,89.782819
100261210,"Government College of Engineering, Amravati",Mechanical Engineering,14771.0,GNT1S,89.7888364
100261210,"Government College of Engineering, Amravati",Mechanical Engineering,15415.0,GNT2S,89.3902744
100261210,"Government College of Engineering, Amravati",Mechanical Engineering,12848.0,GOBCS,91.1409741
100261210,"Government College of Engineering, Amravati",Mechanical Engineering,11560.0,GOPENS,91.9632316
100261210,"Government College of Engineering, Amravati",Mechanical Engineering,19399.0,GSCS,86.562215
100261210,"Government College of Engineering, Amravati",Mechanical Engineering,44560.0,GSTS,66.7004305
100261210,"Government College of Engineering, Amravati",Mechanical Engineering,16552.0,GVJS,88.619403
100261210,"Government College of Engineering, Amravati",Mechanical Engineering,56398.0,LNT1S,54.1568222
100261210,"Government College of Engineering, Amravati",Mechanical Engineering,24550.0,LNT3S,82.9518606
100261210,"Government College of Engineering, Amravati",Mechanical Engineering,84117.0,LOBCS,10.4473963
100261210,"Government College of Engineering, Amravati",Mechanical Engineering,21613.0,LOPENS,85.0534693
100261210,"Government College of Engineering, Amravati",Mechanical Engineering,31556.0,LSCS,77.7731822
100261210,"Government College of Engineering, Amravati",Mechanical Engineering,65740.0,LSTS,41.8722328
100261210,"Government College of Engineering, Amravati",Mechanical Engineering,57809.0,LVJS,52.4564184
100261210,"Government College of Engineering, Amravati",Mechanical Engineering,29476.0,PWDOPENS,79.452171
100261210,"Government College of Engineering, Amravati",Mechanical Engineering,74823.0,TFWS,28.1674686
100550310,"Sant Gadge Baba Amravati University,Amravati",Food Technology,39782.0,GOBCH,71.0406477
100550310,"Sant Gadge Baba Amravati University,Amravati",Food Technology,36956.0,GOPENH,73.4421146
100550310,"Sant Gadge Baba Amravati University,Amravati",Food Technology,60774.0,GSCH,48.7595983
100550310,"Sant Gadge Baba Amravati University,Amravati",Food Technology,58996.0,GSTH,50.8064516
