collegeid,college name,course,merit number,seat type,percentile
100261210,"Government College of Engineering, Amravati",Mechanical Engineering,59704.0,LSCS,73.642653
100261210,"Government College of Engineering, Amravati",Mechanical Engineering,106253.0,LSTS,43.5071268
100261210,"Government College of Engineering, Amravati",Mechanical Engineering,72354.0,LVJS,66.9527897
100261210,"Government College of Engineering, Amravati",Mechanical Engineering,30370.0,TFWS,87.5056399
100550310,"Sant Gadge Baba Amravati University,Amravati",Food Technology,131711.0,GNT1H,17.8500207
100550310,"Sant Gadge Baba Amravati University,Amravati",Food Technology,85735.0,GOBCH,58.7429854
100550310,"Sant Gadge Baba Amravati University,Amravati",Food Technology,80967.0,GOPENH,61.6397637
100550310,"Sant Gadge Baba Amravati University,Amravati",Food Technology,84577.0,GSCH,59.8623853
100550310,"Sant Gadge Baba Amravati University,Amravati",Food Technology,141262.0,GVJH,3.8552498
100550310,"Sant Gadge Baba Amravati University,Amravati",Food Technology,85239.0,LOBCH,58.8704519
100550310,"Sant Gadge Baba Amravati University,Amravati",Food Technology,76696.0,LOPENH,64.4512569
100550310,"Sant Gadge Baba Amravati University,Amravati",Food Technology,104503.0,GNT3O,45.6445719
100550310,"Sant Gadge Baba Amravati University,Amravati",Food Technology,37258.0,GOPENO,84.4681938
100550310,"Sant Gadge Baba Amravati University,Amravati",Food Technology,49613.0,GSCO,78.7120349
100550310,"Sant Gadge Baba Amravati University,Amravati",Food Technology,109617.0,EWS,40.6521983
100550310,"Sant Gadge Baba Amravati University,Amravati",Food Technology,63559.0,TFWS,71.8303504
100551710,"Sant Gadge Baba Amravati University,Amravati",Oil and Paints Technology,116850.0,GOPENH,34.1365462
100551710,"Sant Gadge Baba Amravati University,Amravati",Oil and Paints Technology,73995.0,LOPENH,66.3914919
100551710,"Sant Gadge Baba Amravati University,Amravati",Oil and Paints Technology,127354.0,GOBCH,22.9499823
100551710,"Sant Gadge Baba Amravati University,Amravati",Oil and Paints Technology,124862.0,GSCH,26.0127532
100551710,"Sant Gadge Baba Amravati University,Amravati",Oil and Paints Technology,103504.0,GOBCO,45.9664342
100551710,"Sant Gadge Baba Amravati University,Amravati",Oil and Paints Technology,123353.0,LOPENO,27.3241113
100551710,"Sant Gadge Baba Amravati University,Amravati",Oil and Paints Technology,99207.0,EWS,49.4761567
100552410,"Sant Gadge Baba Amravati University,Amravati",Paper and Pulp Technology,121366.0,LOPENH,29.4111028
100552410,"Sant Gadge Baba Amravati University,Amravati",Paper and Pulp Technology,137370.0,GOPENH,9.7383065
100552710,"Sant Gadge Baba Amravati University,Amravati",Petro Chemical Engineering,107265.0,GOBCH,42.9215913
100552710,"Sant Gadge Baba Amravati University,Amravati",Petro Chemical Engineering,96082.0,GOPENH,51.4762755
100552710,"Sant Gadge Baba Amravati University,Amravati",Petro Chemical Engineering,106203.0,GSCH,43.5071268
100552710,"Sant Gadge Baba Amravati University,Amravati",Petro Chemical Engineering,39830.0,LOPENH,83.3890161
100552710,"Sant Gadge Baba Amravati University,Amravati",Petro Chemical Engineering,91096.0,LSCH,55.2985075
100552710,"Sant Gadge Baba Amravati University,Amravati",Petro Chemical Engineering,88877.0,GSTH,56.7366842
100552710,"Sant Gadge Baba Amravati University,Amravati",Petro Chemical Engineering,86378.0,GOBCO,58.5474069
100552710,"Sant Gadge Baba Amravati University,Amravati",Petro Chemical Engineering,51738.0,GOPENO,78.0359147
101219110,"Government College of Engineering,Yavatmal",Civil Engineering,102191.0,GNT2H,46.8567142
101219110,"Government College of Engineering,Yavatmal",Civil Engineering,117501.0,GNT3H,33.3408586
101219110,"Government College of Engineering,Yavatmal",Civil Engineering,86831.0,GOBCH,58.1382561
101219110,"Government College of Engineering,Yavatmal",Civil Engineering,74562.0,GOPENH,65.9622938
101219110,"Government College of Engineering,Yavatmal",Civil Engineering,101880.0,GSCH,47.3478734
101219110,"Government College of Engineering,Yavatmal",Civil Engineering,80305.0,GVJH,62.3996115
101219110,"Government College of Engineering,Yavatmal",Civil Engineering,94340.0,LNT1H,52.7422372
101219110,"Government College of Engineering,Yavatmal",Civil Engineering,108125.0,LOBCH,42.5530244
101219110,"Government College of Engineering,Yavatmal",Civil Engineering,82581.0,LOPENH,60.9799222
101219110,"Government College of Engineering,Yavatmal",Civil Engineering,99853.0,LSCH,49.0455617
101219110,"Government College of Engineering,Yavatmal",Civil Engineering,124766.0,GSTH,26.0127532
101219110,"Government College of Engineering,Yavatmal",Civil Engineering,111381.0,LSTH,39.4392454
101219110,"Government College of Engineering,Yavatmal",Civil Engineering,68148.0,GNT2O,69.597699
101219110,"Government College of Engineering,Yavatmal",Civil Engineering,86167.0,GOBCO,58.5474069
101219110,"Government College of Engineering,Yavatmal",Civil Engineering,59087.0,GOPENO,74.1356658
101219110,"Government College of Engineering,Yavatmal",Civil Engineering,82736.0,GSCO,60.9799222
101219110,"Government College of Engineering,Yavatmal",Civil Engineering,87157.0,LOBCO,58.1195238
101219110,"Government College of Engineering,Yavatmal",Civil Engineering,68951.0,LOPENO,69.0354573
101219110,"Government College of Engineering,Yavatmal",Civil Engineering,123039.0,LSTO,27.6545345
101219110,"Government College of Engineering,Yavatmal",Civil Engineering,96525.0,EWS,51.0567213
101219110,"Government College of Engineering,Yavatmal",Civil Engineering,60201.0,TFWS,73.4109953
101224510,"Government College of Engineering,Yavatmal",Computer Engineering,32367.0,GNT1H,86.6965956
101224510,"Government College of Engineering,Yavatmal",Computer Engineering,40791.0,GNT2H,83.0041152
101224510,"Government College of Engineering,Yavatmal",Computer Engineering,32855.0,GOBCH,86.3770498
101224510,"Government College of Engineering,Yavatmal",Computer Engineering,31195.0,GOPENH,87.2113119
101224510,"Government College of Engineering,Yavatmal",Computer Engineering,45916.0,GSCH,80.7328826
101224510,"Government College of Engineering,Yavatmal",Computer Engineering,69281.0,GSTH,68.9337823
101224510,"Government College of Engineering,Yavatmal",Computer Engineering,31317.0,GVJH,87.0718315
101224510,"Government College of Engineering,Yavatmal",Computer Engineering,81697.0,LNT3H,61.432847
101224510,"Government College of Engineering,Yavatmal",Computer Engineering,29760.0,LOBCH,87.7770341
101224510,"Government College of Engineering,Yavatmal",Computer Engineering,28640.0,LOPENH,88.2793393
101224510,"Government College of Engineering,Yavatmal",Computer Engineering,42392.0,LSCH,82.2266135
101224510,"Government College of Engineering,Yavatmal",Computer Engineering,96270.0,LSTH,51.4762755
101224510,"Government College of Engineering,Yavatmal",Computer Engineering,109414.0,PWDOPENH,41.0926455
101224510,"Government College of Engineering,Yavatmal",Computer Engineering,112106.0,PWDROBC,38.992574
101224510,"Government College of Engineering,Yavatmal",Computer Engineering,24413.0,GOBCO,90.0942655
101224510,"Government College of Engineering,Yavatmal",Computer Engineering,21624.0,GOPENO,91.2518343
101224510,"Government College of Engineering,Yavatmal",Computer Engineering,28294.0,GSCO,88.2852988
101224510,"Government College of Engineering,Yavatmal",Computer Engineering,63337.0,GSTO,71.8303504
101224510,"Government College of Engineering,Yavatmal",Computer Engineering,28675.0,GVJO,88.2671548
101224510,"Government College of Engineering,Yavatmal",Computer Engineering,27429.0,LNT2O,88.7938441
101224510,"Government College of Engineering,Yavatmal",Computer Engineering,25524.0,LOBCO,89.5398277
101224510,"Government College of Engineering,Yavatmal",Computer Engineering,24819.0,LOPENO,89.9662416
101224510,"Government College of Engineering,Yavatmal",Computer Engineering,44126.0,LSCO,81.2345291
101224510,"Government College of Engineering,Yavatmal",Computer Engineering,63718.0,DEFOPENS,71.6671025
101224510,"Government College of Engineering,Yavatmal",Computer Engineering,90934.0,DEFROBCS,55.4490884
101224510,"Government College of Engineering,Yavatmal",Computer Engineering,27755.0,EWS,88.6695314
101224510,"Government College of Engineering,Yavatmal",Computer Engineering,18389.0,TFWS,92.6604063
101229310,"Government College of Engineering,Yavatmal",Electrical Engineering,80510.0,GNT1H,61.6881259
101229310,"Government College of Engineering,Yavatmal",Electrical Engineering,78055.0,GNT2H,63.6910141
101229310,"Government College of Engineering,Yavatmal",Electrical Engineering,136539.0,GNT3H,11.2906846
101229310,"Government College of Engineering,Yavatmal",Electrical Engineering,74433.0,GOBCH,65.9622938
101229310,"Government College of Engineering,Yavatmal",Electrical Engineering,68570.0,GOPENH,69.2172491
101229310,"Government College of Engineering,Yavatmal",Electrical Engineering,80470.0,GSCH,62.3996115
101229310,"Government College of Engineering,Yavatmal",Electrical Engineering,82248.0,GVJH,61.2935921
101229310,"Government College of Engineering,Yavatmal",Electrical Engineering,68446.0,LNT2H,69.3042857
101229310,"Government College of Engineering,Yavatmal",Electrical Engineering,68856.0,LOBCH,69.2172491
101229310,"Government College of Engineering,Yavatmal",Electrical Engineering,64063.0,LOPENH,71.6354089
101229310,"Government College of Engineering,Yavatmal",Electrical Engineering,66750.0,LSCH,70.2813361
101229310,"Government College of Engineering,Yavatmal",Electrical Engineering,132632.0,GSTH,16.3662375
101229310,"Government College of Engineering,Yavatmal",Electrical Engineering,121462.0,LSTH,29.3464077
101229310,"Government College of Engineering,Yavatmal",Electrical Engineering,62352.0,GOBCO,72.6119403
101229310,"Government College of Engineering,Yavatmal",Electrical Engineering,59637.0,GOPENO,73.642653
101229310,"Government College of Engineering,Yavatmal",Electrical Engineering,77027.0,GSCO,64.2666767
101229310,"Government College of Engineering,Yavatmal",Electrical Engineering,79823.0,GSTO,62.4868401
101229310,"Government College of Engineering,Yavatmal",Electrical Engineering,85978.0,LNT3O,58.7124464
101229310,"Government College of Engineering,Yavatmal",Electrical Engineering,69027.0,LOBCO,69.0354573
101229310,"Government College of Engineering,Yavatmal",Electrical Engineering,67703.0,LOPENO,69.6572694
101229310,"Government College of Engineering,Yavatmal",Electrical Engineering,70293.0,LSCO,68.3823818
101229310,"Government College of Engineering,Yavatmal",Electrical Engineering,136069.0,LVJO,11.6574699
101229310,"Government College of Engineering,Yavatmal",Electrical Engineering,77226.0,EWS,64.2666767
101229310,"Government College of Engineering,Yavatmal",Electrical Engineering,54035.0,TFWS,76.7693871
101237210,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,61377.0,GNT1H,73.2522683
101237210,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,72438.0,GNT2H,66.9527897
101237210,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,64496.0,GNT3H,71.4000828
101237210,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,52485.0,GOBCH,77.4241933
101237210,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,48301.0,GOPENH,79.5863208
101237210,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,76557.0,GSCH,64.4512569
101237210,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,63812.0,GVJH,71.6671025
101237210,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,50328.0,LOBCH,78.4065273
101237210,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,48581.0,LOPENH,79.520817
101237210,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,54145.0,LSCH,76.7693871
101237210,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,87291.0,LVJH,58.0840122
101237210,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,101207.0,GSTH,47.387098
101237210,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,49149.0,GNT2O,79.2648162
101237210,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,38766.0,GOBCO,83.878077
101237210,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,36306.0,GOPENO,85.1488129
101237210,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,49474.0,GSCO,78.8754662
101237210,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,64668.0,LNT1O,71.3590844
101237210,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,37622.0,LOBCO,84.3950599
101237210,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,36110.0,LOPENO,85.1537884
101237210,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,59896.0,LSCO,73.642653
101237210,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,90911.0,LSTO,55.4490884
101237210,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,99586.0,DEFOPENS,49.2213366
101237210,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,105314.0,DEFROBCS,44.476613
101237210,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,52999.0,EWS,77.0079706
101237210,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,34209.0,TFWS,85.9227307
101261210,"Government College of Engineering,Yavatmal",Mechanical Engineering,140543.0,GNT2H,5.003542
101261210,"Government College of Engineering,Yavatmal",Mechanical Engineering,85464.0,GNT3H,58.7429854
101261210,"Government College of Engineering,Yavatmal",Mechanical Engineering,89267.0,GOBCH,56.656397
101261210,"Government College of Engineering,Yavatmal",Mechanical Engineering,80361.0,GOPENH,62.3996115
101261210,"Government College of Engineering,Yavatmal",Mechanical Engineering,112853.0,GSCH,37.7324111
101261210,"Government College of Engineering,Yavatmal",Mechanical Engineering,102627.0,GVJH,46.4534231
101261210,"Government College of Engineering,Yavatmal",Mechanical Engineering,107714.0,LNT1H,42.5955447
101261210,"Government College of Engineering,Yavatmal",Mechanical Engineering,109381.0,LNT2H,41.0926455
101261210,"Government College of Engineering,Yavatmal",Mechanical Engineering,93781.0,LOPENH,53.1660451
101261210,"Government College of Engineering,Yavatmal",Mechanical Engineering,112711.0,LSCH,38.8357386
101261210,"Government College of Engineering,Yavatmal",Mechanical Engineering,127867.0,GSTH,22.6551453
101261210,"Government College of Engineering,Yavatmal",Mechanical Engineering,129643.0,LSTH,20.3198986
101261210,"Government College of Engineering,Yavatmal",Mechanical Engineering,63593.0,GNT1O,71.6671025
101261210,"Government College of Engineering,Yavatmal",Mechanical Engineering,79624.0,GOBCO,62.7344336
101261210,"Government College of Engineering,Yavatmal",Mechanical Engineering,61942.0,GOPENO,73.0265619
101261210,"Government College of Engineering,Yavatmal",Mechanical Engineering,85079.0,GSCO,58.8704519
101261210,"Government College of Engineering,Yavatmal",Mechanical Engineering,129674.0,GSTO,20.3198986
101261210,"Government College of Engineering,Yavatmal",Mechanical Engineering,63008.0,GVJO,71.9809302
101261210,"Government College of Engineering,Yavatmal",Mechanical Engineering,100650.0,LOBCO,48.0589023
101261210,"Government College of Engineering,Yavatmal",Mechanical Engineering,81136.0,LOPENO,61.6397637
101261210,"Government College of Engineering,Yavatmal",Mechanical Engineering,86719.0,EWS,58.1382561
101261210,"Government College of Engineering,Yavatmal",Mechanical Engineering,56098.0,TFWS,75.867353
110124210,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Computer Science and Engineering,21316.0,GNT1H,91.3483231
110124210,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Computer Science and Engineering,15196.0,GOBCH,93.9947487
110124210,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Computer Science and Engineering,14854.0,GOPENH,94.105562
110124210,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Computer Science and Engineering,30173.0,GSCH,87.6216398
110124210,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Computer Science and Engineering,93810.0,GSTH,53.1660451
110124210,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Computer Science and Engineering,15422.0,LOBCH,93.8586283
110124210,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Computer Science and Engineering,13862.0,LOPENH,94.5800123
110124210,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Computer Science and Engineering,25613.0,LSCH,89.5398277
110124210,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Computer Science and Engineering,95619.0,LSTH,52.2466614
110124210,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Computer Science and Engineering,42413.0,LVJH,82.2266135
110124210,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Computer Science and Engineering,71361.0,PWDOPENH,67.5703113
110124210,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Computer Science and Engineering,101841.0,PWDROBC,47.3478734
110124210,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Computer Science and Engineering,19753.0,GNT2O,92.1155289
110124210,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Computer Science and Engineering,35307.0,GNT3O,85.3534944
110124210,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Computer Science and Engineering,15664.0,GOBCO,93.8067312
110124210,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Computer Science and Engineering,15252.0,GOPENO,93.9690179
110124210,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Computer Science and Engineering,27151.0,GSCO,88.8621945
110124210,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Computer Science and Engineering,103315.0,GSTO,46.1690466
110124210,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Computer Science and Engineering,15291.0,LOBCO,93.9473684
110124210,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Computer Science and Engineering,14253.0,LOPENO,94.3700831
