collegeid,college name,course,merit number,seat type,percentile
100224610,"Government College of Engineering, Amravati",Information Technology,118588.0,PWDROBC,7.0709457
100224610,"Government College of Engineering, Amravati",Information Technology,7744.0,TFWS,95.7632883
100229310,"Government College of Engineering, Amravati",Electrical Engineering,18945.0,DEFOPENS,89.8715578
100229310,"Government College of Engineering, Amravati",Electrical Engineering,40465.0,GNT2S,77.9458986
100229310,"Government College of Engineering, Amravati",Electrical Engineering,28241.0,GOBCS,84.8614274
100229310,"Government College of Engineering, Amravati",Electrical Engineering,26874.0,GOPENS,85.606492
100229310,"Government College of Engineering, Amravati",Electrical Engineering,39110.0,GSCS,78.482599
100229310,"Government College of Engineering, Amravati",Electrical Engineering,71516.0,GSTS,56.8099848
100229310,"Government College of Engineering, Amravati",Electrical Engineering,67364.0,GVJS,60.0860804
100229310,"Government College of Engineering, Amravati",Electrical Engineering,26950.0,LOBCS,85.5965895
100229310,"Government College of Engineering, Amravati",Electrical Engineering,24881.0,LOPENS,86.5576404
100229310,"Government College of Engineering, Amravati",Electrical Engineering,32567.0,LSCS,82.4069575
100229310,"Government College of Engineering, Amravati",Electrical Engineering,94210.0,LSTS,36.1623265
100229310,"Government College of Engineering, Amravati",Electrical Engineering,71089.0,LVJS,57.2112851
100229310,"Government College of Engineering, Amravati",Electrical Engineering,77884.0,PWDOPENS,51.6740911
100229310,"Government College of Engineering, Amravati",Electrical Engineering,36609.0,TFWS,80.1068911
100237210,"Government College of Engineering, Amravati",Electronics and Telecommunication Engg,16707.0,GNT2S,91.0449886
100237210,"Government College of Engineering, Amravati",Electronics and Telecommunication Engg,54389.0,GNT3S,69.1685966
100237210,"Government College of Engineering, Amravati",Electronics and Telecommunication Engg,14276.0,GOBCS,92.287017
100237210,"Government College of Engineering, Amravati",Electronics and Telecommunication Engg,12396.0,GOPENS,93.3030001
100237210,"Government College of Engineering, Amravati",Electronics and Telecommunication Engg,25808.0,LNT1S,86.1713847
100237210,"Government College of Engineering, Amravati",Electronics and Telecommunication Engg,32970.0,LNT2S,82.1909278
100237210,"Government College of Engineering, Amravati",Electronics and Telecommunication Engg,15097.0,LOBCS,91.8885683
100237210,"Government College of Engineering, Amravati",Electronics and Telecommunication Engg,12571.0,LOPENS,93.1795623
100237210,"Government College of Engineering, Amravati",Electronics and Telecommunication Engg,20794.0,LSCS,88.795558
100237210,"Government College of Engineering, Amravati",Electronics and Telecommunication Engg,15474.0,ORPHAN,91.6047864
100237210,"Government College of Engineering, Amravati",Electronics and Telecommunication Engg,92097.0,PWDROBC,39.3128682
100237210,"Government College of Engineering, Amravati",Electronics and Telecommunication Engg,11804.0,TFWS,93.5731551
100246610,"Government College of Engineering, Amravati",Instrumentation Engineering,53712.0,GNT3S,69.5290454
100246610,"Government College of Engineering, Amravati",Instrumentation Engineering,25338.0,GOBCS,86.3666603
100246610,"Government College of Engineering, Amravati",Instrumentation Engineering,52428.0,GOPENS,70.7220669
100246610,"Government College of Engineering, Amravati",Instrumentation Engineering,63573.0,GSCS,63.050238
100246610,"Government College of Engineering, Amravati",Instrumentation Engineering,104226.0,GVJS,25.8381109
100246610,"Government College of Engineering, Amravati",Instrumentation Engineering,94502.0,LOBCS,36.1594098
100246610,"Government College of Engineering, Amravati",Instrumentation Engineering,37632.0,LOPENS,79.5309168
100246610,"Government College of Engineering, Amravati",Instrumentation Engineering,46996.0,LSTS,74.0962113
100246610,"Government College of Engineering, Amravati",Instrumentation Engineering,60936.0,PWDOPENS,64.516129
100261210,"Government College of Engineering, Amravati",Mechanical Engineering,54087.0,DEFOPENS,69.3404295
100261210,"Government College of Engineering, Amravati",Mechanical Engineering,60319.0,GNT1S,65.2400587
100261210,"Government College of Engineering, Amravati",Mechanical Engineering,67811.0,GNT2S,59.6829046
100261210,"Government College of Engineering, Amravati",Mechanical Engineering,86920.0,GNT3S,43.3167495
100261210,"Government College of Engineering, Amravati",Mechanical Engineering,45093.0,GOBCS,74.9700023
100261210,"Government College of Engineering, Amravati",Mechanical Engineering,39246.0,GOPENS,78.3504176
100261210,"Government College of Engineering, Amravati",Mechanical Engineering,41879.0,GSCS,77.0311313
100261210,"Government College of Engineering, Amravati",Mechanical Engineering,44114.0,LNT2S,75.6049358
100261210,"Government College of Engineering, Amravati",Mechanical Engineering,93033.0,LOBCS,38.5667023
100261210,"Government College of Engineering, Amravati",Mechanical Engineering,40345.0,LOPENS,78.0555027
100261210,"Government College of Engineering, Amravati",Mechanical Engineering,54914.0,LSCS,68.7024004
100261210,"Government College of Engineering, Amravati",Mechanical Engineering,74905.0,LSTS,54.1664697
100261210,"Government College of Engineering, Amravati",Mechanical Engineering,26526.0,PWDOPENS,85.6913808
100550310,"Sant Gadge Baba Amravati University,Amravati",Food Technology,97137.0,GOBCH,33.5099087
100550310,"Sant Gadge Baba Amravati University,Amravati",Food Technology,96679.0,GOPENH,34.6668564
100550310,"Sant Gadge Baba Amravati University,Amravati",Food Technology,106795.0,GVJH,23.121138
100550310,"Sant Gadge Baba Amravati University,Amravati",Food Technology,80648.0,LOBCH,49.0525702
100550310,"Sant Gadge Baba Amravati University,Amravati",Food Technology,76270.0,LOPENH,53.7001897
100550310,"Sant Gadge Baba Amravati University,Amravati",Food Technology,85062.0,GSCH,45.6704109
100550310,"Sant Gadge Baba Amravati University,Amravati",Food Technology,67100.0,GSTH,60.5043241
100550310,"Sant Gadge Baba Amravati University,Amravati",Food Technology,76092.0,GOPENO,53.7302794
100550310,"Sant Gadge Baba Amravati University,Amravati",Food Technology,64889.0,DEFOPENS,61.8814494
100551710,"Sant Gadge Baba Amravati University,Amravati",Oil and Paints Technology,79162.0,GOPENH,50.9996691
100551710,"Sant Gadge Baba Amravati University,Amravati",Oil and Paints Technology,91861.0,LOPENH,39.4196471
100551710,"Sant Gadge Baba Amravati University,Amravati",Oil and Paints Technology,53427.0,GOPENH,69.6045087
100551710,"Sant Gadge Baba Amravati University,Amravati",Oil and Paints Technology,114359.0,LOBCH,13.5287968
100552410,"Sant Gadge Baba Amravati University,Amravati",Paper and Pulp Technology,122057.0,GOPENO,1.1966135
100552710,"Sant Gadge Baba Amravati University,Amravati",Petro Chemical Engineering,110225.0,GOPENH,18.840167
100552710,"Sant Gadge Baba Amravati University,Amravati",Petro Chemical Engineering,110078.0,LOPENH,19.1072714
100552710,"Sant Gadge Baba Amravati University,Amravati",Petro Chemical Engineering,77606.0,GOPENO,51.9313711
101219110,"Government College of Engineering,Yavatmal",Civil Engineering,83614.0,GNT1H,46.4456321
101219110,"Government College of Engineering,Yavatmal",Civil Engineering,93377.0,GNT2H,38.17388
101219110,"Government College of Engineering,Yavatmal",Civil Engineering,66207.0,GOBCH,60.7344231
101219110,"Government College of Engineering,Yavatmal",Civil Engineering,82211.0,GOPENH,48.2193247
101219110,"Government College of Engineering,Yavatmal",Civil Engineering,116736.0,GSCH,10.0599952
101219110,"Government College of Engineering,Yavatmal",Civil Engineering,95089.0,GSTH,35.8351101
101219110,"Government College of Engineering,Yavatmal",Civil Engineering,95214.0,GVJH,35.8351101
101219110,"Government College of Engineering,Yavatmal",Civil Engineering,73575.0,LOPENH,55.2181517
101219110,"Government College of Engineering,Yavatmal",Civil Engineering,74156.0,GNT3H,54.5241174
101219110,"Government College of Engineering,Yavatmal",Civil Engineering,103999.0,GNT1O,26.2202423
101219110,"Government College of Engineering,Yavatmal",Civil Engineering,87613.0,GNT2O,43.0138429
101219110,"Government College of Engineering,Yavatmal",Civil Engineering,60073.0,GOBCO,65.2400587
101219110,"Government College of Engineering,Yavatmal",Civil Engineering,84707.0,GOPENO,45.9187639
101219110,"Government College of Engineering,Yavatmal",Civil Engineering,98091.0,GSCO,32.4992712
101219110,"Government College of Engineering,Yavatmal",Civil Engineering,112592.0,GSTO,15.6956852
101219110,"Government College of Engineering,Yavatmal",Civil Engineering,69306.0,LOPENO,58.8006082
101219110,"Government College of Engineering,Yavatmal",Civil Engineering,78342.0,DEFOPENS,51.2359011
101224510,"Government College of Engineering,Yavatmal",Computer Engineering,41536.0,GNT3H,77.0666918
101224510,"Government College of Engineering,Yavatmal",Computer Engineering,27290.0,GOBCH,85.2528023
101224510,"Government College of Engineering,Yavatmal",Computer Engineering,25822.0,GOPENH,86.1713847
101224510,"Government College of Engineering,Yavatmal",Computer Engineering,31365.0,GSCH,83.1461738
101224510,"Government College of Engineering,Yavatmal",Computer Engineering,90296.0,GSTH,41.1873138
101224510,"Government College of Engineering,Yavatmal",Computer Engineering,31183.0,GVJH,83.1650789
101224510,"Government College of Engineering,Yavatmal",Computer Engineering,34365.0,LSCH,81.4109415
101224510,"Government College of Engineering,Yavatmal",Computer Engineering,19063.0,GOBCO,89.7480201
101224510,"Government College of Engineering,Yavatmal",Computer Engineering,18342.0,GOPENO,90.1214727
101224510,"Government College of Engineering,Yavatmal",Computer Engineering,23284.0,GSCO,87.4346052
101224510,"Government College of Engineering,Yavatmal",Computer Engineering,32396.0,GVJO,82.424443
101224510,"Government College of Engineering,Yavatmal",Computer Engineering,21125.0,LOBCO,88.6475955
101224510,"Government College of Engineering,Yavatmal",Computer Engineering,20837.0,LOPENO,88.795558
101224510,"Government College of Engineering,Yavatmal",Computer Engineering,32511.0,LSCO,82.4069575
101224510,"Government College of Engineering,Yavatmal",Computer Engineering,23894.0,ORPHAN,87.0828062
101224510,"Government College of Engineering,Yavatmal",Computer Engineering,20423.0,TFWS,89.0325033
101229310,"Government College of Engineering,Yavatmal",Electrical Engineering,79858.0,GNT2H,50.5614783
101229310,"Government College of Engineering,Yavatmal",Electrical Engineering,55708.0,GOBCH,68.2985361
101229310,"Government College of Engineering,Yavatmal",Electrical Engineering,69843.0,GOPENH,57.9292585
101229310,"Government College of Engineering,Yavatmal",Electrical Engineering,77427.0,GSCH,51.9313711
101229310,"Government College of Engineering,Yavatmal",Electrical Engineering,73449.0,GSTH,55.2181517
101229310,"Government College of Engineering,Yavatmal",Electrical Engineering,72593.0,GVJH,56.3628587
101229310,"Government College of Engineering,Yavatmal",Electrical Engineering,77244.0,LOPENH,52.2301039
101229310,"Government College of Engineering,Yavatmal",Electrical Engineering,75355.0,LSCH,53.926243
101229310,"Government College of Engineering,Yavatmal",Electrical Engineering,89544.0,GNT2O,41.9139826
101229310,"Government College of Engineering,Yavatmal",Electrical Engineering,87762.0,GNT3O,42.8034319
101229310,"Government College of Engineering,Yavatmal",Electrical Engineering,56900.0,GOBCO,67.447284
101229310,"Government College of Engineering,Yavatmal",Electrical Engineering,51244.0,GOPENO,71.1253958
101229310,"Government College of Engineering,Yavatmal",Electrical Engineering,61458.0,GSCO,64.0609282
101229310,"Government College of Engineering,Yavatmal",Electrical Engineering,75065.0,GVJO,54.124615
101229310,"Government College of Engineering,Yavatmal",Electrical Engineering,66213.0,LOBCO,60.7344231
101229310,"Government College of Engineering,Yavatmal",Electrical Engineering,47930.0,LOPENO,72.9031949
101229310,"Government College of Engineering,Yavatmal",Electrical Engineering,52204.0,LSCO,70.8665527
101229310,"Government College of Engineering,Yavatmal",Electrical Engineering,52444.0,DEFOPENS,70.7220669
101229310,"Government College of Engineering,Yavatmal",Electrical Engineering,58506.0,TFWS,66.2395008
101237210,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,58556.0,GNT1H,66.2395008
101237210,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,51765.0,GNT2H,70.9263207
101237210,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,41625.0,GOBCH,77.0666918
101237210,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,48534.0,GOPENH,72.8897104
101237210,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,64416.0,GSCH,62.0823842
101237210,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,58368.0,GSTH,66.4465439
101237210,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,60776.0,GVJH,64.7353734
101237210,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,53599.0,LOPENH,69.5290454
101237210,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,44418.0,LSCH,75.5619344
101237210,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,95747.0,LSTH,35.6598862
101237210,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,79004.0,GNT1O,50.9996691
101237210,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,92546.0,GNT2O,38.9943074
101237210,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,41718.0,GOBCO,77.0311313
101237210,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,37905.0,GOPENO,79.4729608
101237210,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,83561.0,GVJO,46.4456321
101237210,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,35955.0,LOBCO,80.4540499
101237210,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,30727.0,LOPENO,83.3246679
101237210,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,55875.0,LSCO,68.2985361
101237210,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,39543.0,DEFOPENS,78.3496848
101237210,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,51800.0,ORPHAN,70.9263207
101237210,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,28138.0,TFWS,84.8685155
101261210,"Government College of Engineering,Yavatmal",Mechanical Engineering,80388.0,GOBCH,49.4442605
101261210,"Government College of Engineering,Yavatmal",Mechanical Engineering,81535.0,GOPENH,48.7700838
101261210,"Government College of Engineering,Yavatmal",Mechanical Engineering,83810.0,GSCH,46.4456321
101261210,"Government College of Engineering,Yavatmal",Mechanical Engineering,93454.0,GSTH,38.17388
101261210,"Government College of Engineering,Yavatmal",Mechanical Engineering,77009.0,GNT1O,52.2301039
101261210,"Government College of Engineering,Yavatmal",Mechanical Engineering,83875.0,GOBCO,46.1727561
101261210,"Government College of Engineering,Yavatmal",Mechanical Engineering,60947.0,GOPENO,64.4979119
101261210,"Government College of Engineering,Yavatmal",Mechanical Engineering,84304.0,GSCO,45.9884082
101261210,"Government College of Engineering,Yavatmal",Mechanical Engineering,99408.0,GSTO,32.1061359
101261210,"Government College of Engineering,Yavatmal",Mechanical Engineering,86091.0,LOPENO,44.7418375
101261210,"Government College of Engineering,Yavatmal",Mechanical Engineering,102260.0,LSCO,28.4814025
101261210,"Government College of Engineering,Yavatmal",Mechanical Engineering,59894.0,DEFOPENS,65.2657662
101261210,"Government College of Engineering,Yavatmal",Mechanical Engineering,92075.0,TFWS,39.3128682
110124210,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Computer Science and Engineering,22005.0,GNT3H,88.1374722
110124210,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Computer Science and Engineering,13860.0,GOBCH,92.5464629
110124210,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Computer Science and Engineering,12178.0,GOPENH,93.4562615
110124210,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Computer Science and Engineering,28196.0,GSCH,84.8685155
110124210,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Computer Science and Engineering,24489.0,LSCH,86.8703589
110124210,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Computer Science and Engineering,108575.0,PWDOPENH,20.8205322
110124210,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Computer Science and Engineering,24322.0,GNT2O,86.9162467
110124210,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Computer Science and Engineering,11439.0,GOBCO,93.774898
110124210,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Computer Science and Engineering,30839.0,GSCO,83.3155184
110124210,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Computer Science and Engineering,16878.0,LOBCO,90.9190268
110124610,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Information Technology,28023.0,GNT1H,84.8888044
110124610,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Information Technology,16744.0,GOBCH,90.9383249
110124610,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Information Technology,16392.0,GOPENH,91.1518646
110124610,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Information Technology,78164.0,GSTH,51.2600953
110124610,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Information Technology,16590.0,LOBCH,91.0917582
110124610,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Information Technology,29486.0,LSCH,84.1495823
110124610,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Information Technology,54321.0,LSTH,69.1685966
110124610,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Information Technology,17562.0,GOPENO,90.5279576
110124610,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Information Technology,33118.0,GSCO,81.9995261
110124610,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Information Technology,17745.0,LOBCO,90.4382847
110124610,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Information Technology,17345.0,LOPENO,90.6725437
110124610,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Information Technology,54531.0,DEFOPENS,69.1685966
110124610,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Information Technology,21055.0,EWS,88.664007
110135610,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Electrical Engg[Electronics and Power],54121.0,GNT1H,69.3404295
110135610,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Electrical Engg[Electronics and Power],53432.0,GNT3H,69.6045087
110135610,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Electrical Engg[Electronics and Power],37799.0,GOBCH,79.4751328
110135610,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Electrical Engg[Electronics and Power],53068.0,GOPENH,69.7082914
110135610,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Electrical Engg[Electronics and Power],88398.0,GSTH,42.5186027
110135610,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Electrical Engg[Electronics and Power],59810.0,GVJH,65.2657662
110135610,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Electrical Engg[Electronics and Power],60400.0,LOPENH,64.886326
110135610,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Electrical Engg[Electronics and Power],53986.0,GOBCO,69.3871747
110135610,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Electrical Engg[Electronics and Power],56621.0,GOPENO,67.4824177
110135610,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Electrical Engg[Electronics and Power],57908.0,GSTO,66.5894149
110135610,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Electrical Engg[Electronics and Power],32774.0,DEFOPENS,82.3797757
110137210,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Electronics and Telecommunication Engg,30587.0,GOBCH,83.4045178
110137210,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Electronics and Telecommunication Engg,28548.0,GOPENH,84.5764555
110137210,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Electronics and Telecommunication Engg,48114.0,GSCH,72.8974176
110137210,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Electronics and Telecommunication Engg,119217.0,GSTH,5.9143931
110137210,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Electronics and Telecommunication Engg,29975.0,LOBCH,83.8902317
110137210,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Electronics and Telecommunication Engg,21386.0,LOPENH,88.4908068
110137210,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Electronics and Telecommunication Engg,31058.0,GNT3O,83.2284916
110137210,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Electronics and Telecommunication Engg,19293.0,GOBCO,89.5427623
110137210,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Electronics and Telecommunication Engg,30397.0,GOPENO,83.4474115
110137210,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Electronics and Telecommunication Engg,43033.0,GSCO,76.4889836
110137210,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Electronics and Telecommunication Engg,79518.0,GSTO,50.816249
110137210,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Electronics and Telecommunication Engg,25115.0,LOPENO,86.5103056
110137210,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Electronics and Telecommunication Engg,59788.0,DEFOPENS,65.5958943
110137210,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Electronics and Telecommunication Engg,72126.0,DEFROBCS,56.5826603
110137210,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Electronics and Telecommunication Engg,38573.0,ORPHAN,79.0746326
110137210,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Electronics and Telecommunication Engg,18192.0,TFWS,90.269681
110161210,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Mechanical Engineering,75817.0,GOBCH,53.8866742
110161210,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Mechanical Engineering,62852.0,GOPENH,63.5478045
110161210,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Mechanical Engineering,65460.0,GSCH,61.6697194
110161210,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Mechanical Engineering,63827.0,GSTH,62.3954246
110161210,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Mechanical Engineering,121279.0,GOBCO,2.6528094
110161210,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Mechanical Engineering,39499.0,GOPENO,78.3496848
110161210,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Mechanical Engineering,57467.0,GSTO,67.1125395
110161210,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Mechanical Engineering,65343.0,LOBCO,61.6697194
110161210,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Mechanical Engineering,54027.0,DEFOPENS,69.3404295
110519110,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Civil Engineering,78448.0,GNT2H,51.2359011
110519110,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Civil Engineering,99831.0,GOBCH,31.5015186
110519110,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Civil Engineering,90383.0,GOPENH,39.8713522
110519110,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Civil Engineering,99558.0,GSCH,31.7734581
110519110,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Civil Engineering,108421.0,GSTH,21.2317049
110519110,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Civil Engineering,94189.0,GVJH,36.1623265
110519110,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Civil Engineering,118553.0,LOPENH,7.0709457
110519110,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Civil Engineering,89625.0,LSCH,41.9139826
110519110,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Civil Engineering,90473.0,LSTH,39.8713522
110519110,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Civil Engineering,114347.0,GOPENO,13.5287968
110519110,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Civil Engineering,113385.0,GNT1O,14.7866072
110519110,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Civil Engineering,81505.0,GNT3O,48.7700838
110519110,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Civil Engineering,90683.0,GOPENO,39.6081812
110519110,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Civil Engineering,102251.0,GSCO,28.4814025
110519110,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Civil Engineering,108842.0,GSTO,20.3613489
110519110,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Civil Engineering,121481.0,DEFOPENS,2.3327106
110524210,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Computer Science and Engineering,22791.0,GNT1H,87.6520385
110524210,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Computer Science and Engineering,21521.0,GOBCH,88.4671878
110524210,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Computer Science and Engineering,21204.0,GOPENH,88.5953918
110524210,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Computer Science and Engineering,27119.0,GSCH,85.4043578
110524210,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Computer Science and Engineering,89326.0,GSTH,42.0206383
110524210,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Computer Science and Engineering,18030.0,LOPENH,90.3376471
110524210,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Computer Science and Engineering,28056.0,LSCH,84.8888044
